timestamp,event_id,event_name,league,market_name,runner_name,back_odds,available_liquidity
2026-07-10T16:11:29.936431+00:00,33698188263300045,Juventud de Las Piedras vs Montevideo City Torque,Uruguay Primera División,Match Odds,Montevideo City Torque,2.54,14.07878
2026-07-10T16:11:29.936431+00:00,33698188263300045,Juventud de Las Piedras vs Montevideo City Torque,Uruguay Primera División,Match Odds,Draw,3.1,10.55908
2026-07-10T16:11:29.936431+00:00,33698188263300045,Juventud de Las Piedras vs Montevideo City Torque,Uruguay Primera División,Total,OVER 1.5,1.33,889.14515
2026-07-10T16:11:29.936431+00:00,33698188263300045,Juventud de Las Piedras vs Montevideo City Torque,Uruguay Primera División,Total,UNDER 1.5,2.96,239.43306
2026-07-10T16:11:29.936431+00:00,33698188263300045,Juventud de Las Piedras vs Montevideo City Torque,Uruguay Primera División,Total,OVER 2.5,1.96,488.06427
2026-07-10T16:11:29.936431+00:00,33698188263300045,Juventud de Las Piedras vs Montevideo City Torque,Uruguay Primera División,Total,UNDER 2.5,1.67,2.27156
2026-07-10T16:11:29.936431+00:00,33698188263300045,Juventud de Las Piedras vs Montevideo City Torque,Uruguay Primera División,Total,OVER 3.5,3.5,187.71703
2026-07-10T16:11:29.936431+00:00,33698188263300045,Juventud de Las Piedras vs Montevideo City Torque,Uruguay Primera División,Total,UNDER 3.5,1.25,1047.14567
2026-07-10T16:11:29.936431+00:00,33698188263300045,Juventud de Las Piedras vs Montevideo City Torque,Uruguay Primera División,Total,OVER 4.5,7.6,70.39389
2026-07-10T16:11:29.936431+00:00,33698188263300045,Juventud de Las Piedras vs Montevideo City Torque,Uruguay Primera División,Total,UNDER 4.5,1.09,2916.90129
2026-07-10T16:11:29.936431+00:00,33698188263300045,Juventud de Las Piedras vs Montevideo City Torque,Uruguay Primera División,Total,OVER 0.5,1.07,3473.3068
2026-07-10T16:11:29.936431+00:00,33698188263300045,Juventud de Las Piedras vs Montevideo City Torque,Uruguay Primera División,Total,UNDER 0.5,9.2,113.54534
2026-07-10T16:11:29.936431+00:00,33729705517700045,Mjällby AIF vs AIK,Sweden Allsvenskan,Match Odds,Mjällby AIF,1.99,313.03339
2026-07-10T16:11:29.936431+00:00,33729705517700045,Mjällby AIF vs AIK,Sweden Allsvenskan,Match Odds,AIK,3.8,38.62642
2026-07-10T16:11:29.936431+00:00,33729705517700045,Mjällby AIF vs AIK,Sweden Allsvenskan,Match Odds,Draw,3.8,74.91185
2026-07-10T16:11:29.936431+00:00,33729705517700045,Mjällby AIF vs AIK,Sweden Allsvenskan,Total,OVER 1.5,1.27,571.48993
2026-07-10T16:11:29.936431+00:00,33729705517700045,Mjällby AIF vs AIK,Sweden Allsvenskan,Total,UNDER 1.5,4.0,67.61245
2026-07-10T16:11:29.936431+00:00,33729705517700045,Mjällby AIF vs AIK,Sweden Allsvenskan,Total,OVER 2.5,1.82,252.02819
2026-07-10T16:11:29.936431+00:00,33729705517700045,Mjällby AIF vs AIK,Sweden Allsvenskan,Total,UNDER 2.5,2.08,57.22039
2026-07-10T16:11:29.936431+00:00,33729705517700045,Mjällby AIF vs AIK,Sweden Allsvenskan,Total,OVER 4.5,6.0,104.59372
2026-07-10T16:11:29.936431+00:00,33729705517700045,Mjällby AIF vs AIK,Sweden Allsvenskan,Total,UNDER 4.5,1.14,113.81192
2026-07-10T16:11:29.936431+00:00,33729705517700045,Mjällby AIF vs AIK,Sweden Allsvenskan,Total,OVER 0.5,1.04,650.23255
2026-07-10T16:11:29.936431+00:00,33729705517700045,Mjällby AIF vs AIK,Sweden Allsvenskan,Total,UNDER 0.5,13.5,67.91861
2026-07-10T16:11:29.936431+00:00,33729705517700045,Mjällby AIF vs AIK,Sweden Allsvenskan,Total,OVER 3.5,3.05,354.32995
2026-07-10T16:11:29.936431+00:00,33729705517700045,Mjällby AIF vs AIK,Sweden Allsvenskan,Total,UNDER 3.5,1.41,535.63028
2026-07-10T16:11:29.936431+00:00,33729705517700045,Mjällby AIF vs AIK,Sweden Allsvenskan,Total,OVER 5.5,13.5,91.38326
2026-07-10T16:11:29.936431+00:00,33729705517700045,Mjällby AIF vs AIK,Sweden Allsvenskan,Total,UNDER 5.5,1.04,1344.87777
2026-07-10T16:11:29.936431+00:00,33729705517700045,Mjällby AIF vs AIK,Sweden Allsvenskan,Total,OVER 6.5,10.5,17.54
2026-07-10T16:11:29.936431+00:00,33729705517700045,Mjällby AIF vs AIK,Sweden Allsvenskan,Total,UNDER 6.5,1.01,2930.62742
2026-07-10T16:11:29.936431+00:00,33729705517700045,Mjällby AIF vs AIK,Sweden Allsvenskan,Total,OVER 7.5,13.5,13.32124
2026-07-10T16:11:29.936431+00:00,33608071760800045,Aalesunds FK vs Molde,Norway Premier League,Match Odds,Aalesunds FK,3.05,78.67929
2026-07-10T16:11:29.936431+00:00,33608071760800045,Aalesunds FK vs Molde,Norway Premier League,Match Odds,Molde,2.12,17.6737
2026-07-10T16:11:29.936431+00:00,33608071760800045,Aalesunds FK vs Molde,Norway Premier League,Match Odds,Draw,3.65,78.67929
2026-07-10T16:11:29.936431+00:00,33608071760800045,Aalesunds FK vs Molde,Norway Premier League,Total,OVER 3.5,2.3,13.95319
2026-07-10T16:11:29.936431+00:00,33608071760800045,Aalesunds FK vs Molde,Norway Premier League,Total,UNDER 3.5,1.64,9.03063
2026-07-10T16:11:29.936431+00:00,33608071760800045,Aalesunds FK vs Molde,Norway Premier League,Total,OVER 2.5,1.53,755.1182
2026-07-10T16:11:29.936431+00:00,33608071760800045,Aalesunds FK vs Molde,Norway Premier League,Total,UNDER 2.5,2.66,175.75806
2026-07-10T16:11:29.936431+00:00,33608071760800045,Aalesunds FK vs Molde,Norway Premier League,Total,OVER 4.5,4.1,442.74953
2026-07-10T16:11:29.936431+00:00,33608071760800045,Aalesunds FK vs Molde,Norway Premier League,Total,UNDER 4.5,1.27,357.66036
2026-07-10T16:11:29.936431+00:00,33608071760800045,Aalesunds FK vs Molde,Norway Premier League,Total,OVER 5.5,8.0,67.93217
2026-07-10T16:11:29.936431+00:00,33608071760800045,Aalesunds FK vs Molde,Norway Premier League,Total,UNDER 5.5,1.09,2050.03192
2026-07-10T16:11:29.936431+00:00,33608071760800045,Aalesunds FK vs Molde,Norway Premier League,Total,OVER 1.5,1.17,602.18595
2026-07-10T16:11:29.936431+00:00,33608071760800045,Aalesunds FK vs Molde,Norway Premier League,Total,UNDER 1.5,6.0,103.57861
2026-07-10T16:11:29.936431+00:00,33608071760800045,Aalesunds FK vs Molde,Norway Premier League,Total,OVER 0.5,1.01,18.54098
2026-07-10T16:11:29.936431+00:00,33608071760800045,Aalesunds FK vs Molde,Norway Premier League,Total,UNDER 6.5,1.01,18.54098
2026-07-10T16:11:29.936431+00:00,33753931685300045,Annan Athletic vs Ross County,Scotland League Cup,Match Odds,Annan Athletic,1.08,6.07279
2026-07-10T16:11:29.936431+00:00,33753931685300045,Annan Athletic vs Ross County,Scotland League Cup,Match Odds,Ross County,1.18,2.86742
2026-07-10T16:11:29.936431+00:00,33753931685300045,Annan Athletic vs Ross County,Scotland League Cup,Total,OVER 2.5,1.35,2.74328
2026-07-10T16:16:30.616611+00:00,33756413035100045,FC Inter 2 vs RoPS,Finland Ykkönen,Match Odds,FC Inter 2,260.0,4.69327
2026-07-10T16:16:30.616611+00:00,33756413035100045,FC Inter 2 vs RoPS,Finland Ykkönen,Match Odds,Draw,50.0,2.34664
2026-07-10T16:16:30.616611+00:00,33756413035100045,FC Inter 2 vs RoPS,Finland Ykkönen,Total,OVER 2.5,4.4,9.47483
2026-07-10T16:16:30.616611+00:00,33756413035100045,FC Inter 2 vs RoPS,Finland Ykkönen,Total,UNDER 2.5,1.12,90.58022
2026-07-10T16:16:30.616611+00:00,33756413035100045,FC Inter 2 vs RoPS,Finland Ykkönen,Total,OVER 3.5,26.0,19.75869
2026-07-10T16:16:30.616611+00:00,33756413035100045,FC Inter 2 vs RoPS,Finland Ykkönen,Total,UNDER 3.5,1.01,66.19441
2026-07-10T16:16:30.616611+00:00,33766978535300045,CA River Plate Reserves vs Racing Club Reserves,Argentina Liga Profesional de Fútbol Reserves,Match Odds,CA River Plate Reserves,11.0,15.25314
2026-07-10T16:16:30.616611+00:00,33766978535300045,CA River Plate Reserves vs Racing Club Reserves,Argentina Liga Profesional de Fútbol Reserves,Match Odds,Racing Club Reserves,1.56,68.0525
2026-07-10T16:16:30.616611+00:00,33766978535300045,CA River Plate Reserves vs Racing Club Reserves,Argentina Liga Profesional de Fútbol Reserves,Match Odds,Draw,3.25,43.4128
2026-07-10T16:16:30.616611+00:00,33766978535300045,CA River Plate Reserves vs Racing Club Reserves,Argentina Liga Profesional de Fútbol Reserves,Total,OVER 3.5,2.36,61.75177
2026-07-10T16:16:30.616611+00:00,33766978535300045,CA River Plate Reserves vs Racing Club Reserves,Argentina Liga Profesional de Fútbol Reserves,Total,UNDER 3.5,1.64,216.66504
2026-07-10T16:16:30.616611+00:00,33766978535300045,CA River Plate Reserves vs Racing Club Reserves,Argentina Liga Profesional de Fútbol Reserves,Total,OVER 4.5,5.7,65.76453
2026-07-10T16:16:30.616611+00:00,33766978535300045,CA River Plate Reserves vs Racing Club Reserves,Argentina Liga Profesional de Fútbol Reserves,Total,UNDER 4.5,1.16,109.11863
2026-07-10T16:16:30.616611+00:00,33766978535300045,CA River Plate Reserves vs Racing Club Reserves,Argentina Liga Profesional de Fútbol Reserves,Total,OVER 2.5,1.28,114.98526
2026-07-10T16:16:30.616611+00:00,33766978535300045,CA River Plate Reserves vs Racing Club Reserves,Argentina Liga Profesional de Fútbol Reserves,Total,UNDER 2.5,3.95,3.51995
2026-07-10T16:16:30.616611+00:00,33766978535300045,CA River Plate Reserves vs Racing Club Reserves,Argentina Liga Profesional de Fútbol Reserves,Total,OVER 5.5,10.5,4.93967
2026-07-10T16:16:30.616611+00:00,33766978535300045,CA River Plate Reserves vs Racing Club Reserves,Argentina Liga Profesional de Fútbol Reserves,Total,UNDER 5.5,1.01,2349.54022
2026-07-10T16:16:30.616611+00:00,33713904121000045,KTP vs JäPS,Finland Ykkösliiga,Match Odds,KTP,2.42,110.96076
2026-07-10T16:16:30.616611+00:00,33713904121000045,KTP vs JäPS,Finland Ykkösliiga,Match Odds,JäPS,3.05,1266.77365
2026-07-10T16:16:30.616611+00:00,33713904121000045,KTP vs JäPS,Finland Ykkösliiga,Match Odds,Draw,3.3,104.42537
2026-07-10T16:16:30.616611+00:00,33713904121000045,KTP vs JäPS,Finland Ykkösliiga,Total,OVER 3.5,2.74,1003.62171
2026-07-10T16:16:30.616611+00:00,33713904121000045,KTP vs JäPS,Finland Ykkösliiga,Total,UNDER 3.5,1.51,308.80131
2026-07-10T16:16:30.616611+00:00,33713904121000045,KTP vs JäPS,Finland Ykkösliiga,Total,OVER 2.5,1.53,6592.27719
2026-07-10T16:16:30.616611+00:00,33713904121000045,KTP vs JäPS,Finland Ykkösliiga,Total,UNDER 2.5,2.7,171.45708
2026-07-10T16:16:30.616611+00:00,33713904121000045,KTP vs JäPS,Finland Ykkösliiga,Total,OVER 4.5,5.9,15.25314
2026-07-10T16:16:30.616611+00:00,33713904121000045,KTP vs JäPS,Finland Ykkösliiga,Total,UNDER 4.5,1.15,58.66594
2026-07-10T16:16:30.616611+00:00,33713904121000045,KTP vs JäPS,Finland Ykkösliiga,Total,OVER 5.5,14.0,123.83206
2026-07-10T16:16:30.616611+00:00,33713904121000045,KTP vs JäPS,Finland Ykkösliiga,Total,UNDER 5.5,1.02,1759.31
2026-07-10T16:16:30.616611+00:00,33713904121000045,KTP vs JäPS,Finland Ykkösliiga,Total,OVER 1.5,1.09,22.29306
2026-07-10T16:16:30.616611+00:00,33713904121000045,KTP vs JäPS,Finland Ykkösliiga,Total,UNDER 1.5,8.8,203.19535
2026-07-10T16:16:30.616611+00:00,33756773009300045,Tampere United vs SalPa,Finland Ykkönen,Match Odds,Tampere United,2.18,53.97266
2026-07-10T16:16:30.616611+00:00,33756773009300045,Tampere United vs SalPa,Finland Ykkönen,Match Odds,SalPa,3.85,453.12399
2026-07-10T16:16:30.616611+00:00,33756773009300045,Tampere United vs SalPa,Finland Ykkönen,Match Odds,Draw,3.05,48.65754
2026-07-10T16:16:30.616611+00:00,33756773009300045,Tampere United vs SalPa,Finland Ykkönen,Total,OVER 3.5,7.6,122.6564
2026-07-10T16:16:30.616611+00:00,33756773009300045,Tampere United vs SalPa,Finland Ykkönen,Total,UNDER 3.5,1.11,55.14598
2026-07-10T16:16:30.616611+00:00,33756773009300045,Tampere United vs SalPa,Finland Ykkönen,Total,OVER 1.5,1.68,892.90524
2026-07-10T16:16:30.616611+00:00,33756773009300045,Tampere United vs SalPa,Finland Ykkönen,Total,UNDER 1.5,2.28,65.45465
2026-07-10T16:16:30.616611+00:00,33756773009300045,Tampere United vs SalPa,Finland Ykkönen,Total,OVER 5.5,15.0,32.82588
2026-07-10T16:16:30.616611+00:00,33756773009300045,Tampere United vs SalPa,Finland Ykkönen,Total,OVER 2.5,3.15,199.65193
2026-07-10T16:16:30.616611+00:00,33756773009300045,Tampere United vs SalPa,Finland Ykkönen,Total,UNDER 2.5,1.39,59.42859
2026-07-10T16:16:30.616611+00:00,33756773009300045,Tampere United vs SalPa,Finland Ykkönen,Total,OVER 4.5,19.5,14.07982
2026-07-10T16:16:30.616611+00:00,33756773009300045,Tampere United vs SalPa,Finland Ykkönen,Total,UNDER 4.5,1.01,24.6397
2026-07-10T16:16:30.616611+00:00,33756773009300045,Tampere United vs SalPa,Finland Ykkönen,Total,OVER 0.5,1.14,87.99891
2026-07-10T16:16:30.616611+00:00,33756773009300045,Tampere United vs SalPa,Finland Ykkönen,Total,UNDER 0.5,6.2,96.99673
2026-07-10T16:16:30.616611+00:00,33720955296700045,VPS vs SJK,Finland Veikkausliiga,Match Odds,VPS,2.08,11.73319
2026-07-10T16:16:30.616611+00:00,33720955296700045,VPS vs SJK,Finland Veikkausliiga,Total,UNDER 3.5,1.05,2.19253
2026-07-10T16:16:30.616611+00:00,33720955296700045,VPS vs SJK,Finland Veikkausliiga,Total,UNDER 1.5,2.32,2.16368
2026-07-10T16:16:30.616611+00:00,33720955296700045,VPS vs SJK,Finland Veikkausliiga,Total,UNDER 2.5,1.94,15.29001
2026-07-10T16:16:30.616611+00:00,33720955296700045,VPS vs SJK,Finland Veikkausliiga,Total,UNDER 4.5,1.03,2.5517
2026-07-10T16:16:30.616611+00:00,33720955296700045,VPS vs SJK,Finland Veikkausliiga,Total,UNDER 5.5,1.06,3.52363
2026-07-10T16:16:30.616611+00:00,33720955296700045,VPS vs SJK,Finland Veikkausliiga,Total,UNDER 0.5,15.0,3.04753
2026-07-10T16:16:30.616611+00:00,33721413020900045,PK-35 vs KäPa,Finland Ykkösliiga,Match Odds,PK-35,1.78,152.53144
2026-07-10T16:16:30.616611+00:00,33721413020900045,PK-35 vs KäPa,Finland Ykkösliiga,Match Odds,KäPa,5.2,103.25205
2026-07-10T16:16:30.616611+00:00,33721413020900045,PK-35 vs KäPa,Finland Ykkösliiga,Match Odds,Draw,3.55,75.0924
2026-07-10T16:16:30.616611+00:00,33721413020900045,PK-35 vs KäPa,Finland Ykkösliiga,Total,OVER 2.5,2.34,320.24563
2026-07-10T16:16:30.616611+00:00,33721413020900045,PK-35 vs KäPa,Finland Ykkösliiga,Total,UNDER 2.5,1.65,3236.65156
2026-07-10T16:16:30.616611+00:00,33721413020900045,PK-35 vs KäPa,Finland Ykkösliiga,Total,OVER 1.5,1.43,9067.70932
2026-07-10T16:16:30.616611+00:00,33721413020900045,PK-35 vs KäPa,Finland Ykkösliiga,Total,UNDER 1.5,2.98,93.86551
2026-07-10T16:16:30.616611+00:00,33721413020900045,PK-35 vs KäPa,Finland Ykkösliiga,Total,OVER 3.5,4.6,57.24623
2026-07-10T16:16:30.616611+00:00,33721413020900045,PK-35 vs KäPa,Finland Ykkösliiga,Total,UNDER 3.5,1.22,658.93585
2026-07-10T16:16:30.616611+00:00,33721413020900045,PK-35 vs KäPa,Finland Ykkösliiga,Total,OVER 4.5,10.0,66.46945
2026-07-10T16:16:30.616611+00:00,33721413020900045,PK-35 vs KäPa,Finland Ykkösliiga,Total,UNDER 4.5,1.06,563.19303
2026-07-10T16:16:30.616611+00:00,33721413020900045,PK-35 vs KäPa,Finland Ykkösliiga,Total,OVER 5.5,28.0,17.37685
2026-07-10T16:16:30.616611+00:00,33721413020900045,PK-35 vs KäPa,Finland Ykkösliiga,Total,UNDER 5.5,1.01,3673.52016
2026-07-10T16:16:30.616611+00:00,33721413020900045,PK-35 vs KäPa,Finland Ykkösliiga,Total,OVER 0.5,1.08,78.61234
2026-07-10T16:16:30.616611+00:00,33721413020900045,PK-35 vs KäPa,Finland Ykkösliiga,Total,UNDER 0.5,9.2,257.05766
2026-07-10T16:16:30.616611+00:00,33729775176800045,Harju JK Laagri vs Narva Trans,Estonia Meistriliiga,Match Odds,Harju JK Laagri,1.39,960.85424
2026-07-10T16:16:30.616611+00:00,33729775176800045,Harju JK Laagri vs Narva Trans,Estonia Meistriliiga,Match Odds,Narva Trans,8.6,7.80257
2026-07-10T16:16:30.616611+00:00,33729775176800045,Harju JK Laagri vs Narva Trans,Estonia Meistriliiga,Match Odds,Draw,4.9,28.95751
2026-07-10T16:16:30.616611+00:00,33729775176800045,Harju JK Laagri vs Narva Trans,Estonia Meistriliiga,Total,OVER 3.5,1.91,450.91815
2026-07-10T16:16:30.616611+00:00,33729775176800045,Harju JK Laagri vs Narva Trans,Estonia Meistriliiga,Total,UNDER 3.5,1.89,121.49715
2026-07-10T16:16:30.616611+00:00,33729775176800045,Harju JK Laagri vs Narva Trans,Estonia Meistriliiga,Total,OVER 4.5,3.55,8.6943
2026-07-10T16:16:30.616611+00:00,33729775176800045,Harju JK Laagri vs Narva Trans,Estonia Meistriliiga,Total,UNDER 4.5,1.31,1897.75849
2026-07-10T16:16:30.616611+00:00,33729775176800045,Harju JK Laagri vs Narva Trans,Estonia Meistriliiga,Total,OVER 5.5,3.7,115.52145
2026-07-10T16:16:30.616611+00:00,33729775176800045,Harju JK Laagri vs Narva Trans,Estonia Meistriliiga,Total,UNDER 5.5,1.09,3652.83477
2026-07-10T16:16:30.616611+00:00,33729775176800045,Harju JK Laagri vs Narva Trans,Estonia Meistriliiga,Total,OVER 1.5,1.04,104.42537
2026-07-10T16:16:30.616611+00:00,33729775176800045,Harju JK Laagri vs Narva Trans,Estonia Meistriliiga,Total,UNDER 1.5,12.5,104.92991
2026-07-10T16:16:30.616611+00:00,33729775176800045,Harju JK Laagri vs Narva Trans,Estonia Meistriliiga,Total,OVER 2.5,1.32,35.88008
2026-07-10T16:16:30.616611+00:00,33729775176800045,Harju JK Laagri vs Narva Trans,Estonia Meistriliiga,Total,UNDER 2.5,3.65,23.46638
2026-07-10T16:16:30.616611+00:00,33729775176800045,Harju JK Laagri vs Narva Trans,Estonia Meistriliiga,Total,OVER 6.5,15.5,32.37187
2026-07-10T16:16:30.616611+00:00,33729775176800045,Harju JK Laagri vs Narva Trans,Estonia Meistriliiga,Total,UNDER 6.5,1.01,41.62935
2026-07-10T16:16:30.616611+00:00,33756953166100045,Villa San Carlos vs San Martín Burzaco,Argentina Primera B Metropolitana,Match Odds,Villa San Carlos,2.66,26.98633
2026-07-10T16:16:30.616611+00:00,33756953166100045,Villa San Carlos vs San Martín Burzaco,Argentina Primera B Metropolitana,Match Odds,San Martín Burzaco,3.4,23.46638
2026-07-10T16:16:30.616611+00:00,33756953166100045,Villa San Carlos vs San Martín Burzaco,Argentina Primera B Metropolitana,Match Odds,Draw,2.64,18.77311
2026-07-10T16:16:30.616611+00:00,33756953166100045,Villa San Carlos vs San Martín Burzaco,Argentina Primera B Metropolitana,Total,OVER 3.5,9.6,15.25314
2026-07-10T16:16:30.616611+00:00,33756953166100045,Villa San Carlos vs San Martín Burzaco,Argentina Primera B Metropolitana,Total,UNDER 3.5,1.07,361.38219
2026-07-10T16:16:30.616611+00:00,33756953166100045,Villa San Carlos vs San Martín Burzaco,Argentina Primera B Metropolitana,Total,OVER 0.5,1.21,114.23431
2026-07-10T16:16:30.616611+00:00,33756953166100045,Villa San Carlos vs San Martín Burzaco,Argentina Primera B Metropolitana,Total,UNDER 0.5,4.7,150.78226
2026-07-10T16:16:30.616611+00:00,33756953166100045,Villa San Carlos vs San Martín Burzaco,Argentina Primera B Metropolitana,Total,OVER 2.5,3.9,48.12954
2026-07-10T16:16:30.616611+00:00,33756953166100045,Villa San Carlos vs San Martín Burzaco,Argentina Primera B Metropolitana,Total,UNDER 2.5,1.28,938.61985
2026-07-10T16:16:30.616611+00:00,33756953166100045,Villa San Carlos vs San Martín Burzaco,Argentina Primera B Metropolitana,Total,OVER 4.5,28.0,4.69327
2026-07-10T16:16:30.616611+00:00,33756953166100045,Villa San Carlos vs San Martín Burzaco,Argentina Primera B Metropolitana,Total,UNDER 4.5,1.01,726.4484
2026-07-10T16:16:30.616611+00:00,33756953166100045,Villa San Carlos vs San Martín Burzaco,Argentina Primera B Metropolitana,Total,OVER 1.5,1.9,91.75353
2026-07-10T16:16:30.616611+00:00,33756953166100045,Villa San Carlos vs San Martín Burzaco,Argentina Primera B Metropolitana,Total,UNDER 1.5,1.97,68.0525
2026-07-10T16:16:30.616611+00:00,33756953139100045,Real Pilar FC vs Club Social y Deportivo Camioneros,Argentina Primera B Metropolitana,Match Odds,Real Pilar FC,1.1,44.58612
2026-07-10T16:16:30.616611+00:00,33756953139100045,Real Pilar FC vs Club Social y Deportivo Camioneros,Argentina Primera B Metropolitana,Match Odds,Club Social y Deportivo Camioneros,30.0,16.18006
2026-07-10T16:16:30.616611+00:00,33756953139100045,Real Pilar FC vs Club Social y Deportivo Camioneros,Argentina Primera B Metropolitana,Match Odds,Draw,9.8,16.42646
2026-07-10T16:16:30.616611+00:00,33756953139100045,Real Pilar FC vs Club Social y Deportivo Camioneros,Argentina Primera B Metropolitana,Total,OVER 2.5,1.11,551.00224
2026-07-10T16:16:30.616611+00:00,33756953139100045,Real Pilar FC vs Club Social y Deportivo Camioneros,Argentina Primera B Metropolitana,Total,UNDER 2.5,7.0,8.21323
2026-07-10T16:16:30.616611+00:00,33756953139100045,Real Pilar FC vs Club Social y Deportivo Camioneros,Argentina Primera B Metropolitana,Total,OVER 4.5,2.9,4.69327
2026-07-10T16:16:30.616611+00:00,33756953139100045,Real Pilar FC vs Club Social y Deportivo Camioneros,Argentina Primera B Metropolitana,Total,UNDER 4.5,1.43,106.53736
2026-07-10T16:16:30.616611+00:00,33756953139100045,Real Pilar FC vs Club Social y Deportivo Camioneros,Argentina Primera B Metropolitana,Total,OVER 3.5,1.59,98.84037
2026-07-10T16:16:30.616611+00:00,33756953139100045,Real Pilar FC vs Club Social y Deportivo Camioneros,Argentina Primera B Metropolitana,Total,UNDER 3.5,2.4,61.6227
2026-07-10T16:16:30.616611+00:00,33756953139100045,Real Pilar FC vs Club Social y Deportivo Camioneros,Argentina Primera B Metropolitana,Total,OVER 5.5,5.7,88.42694
2026-07-10T16:16:30.616611+00:00,33756953139100045,Real Pilar FC vs Club Social y Deportivo Camioneros,Argentina Primera B Metropolitana,Total,UNDER 5.5,1.08,672.37504
2026-07-10T16:16:30.616611+00:00,33756953139100045,Real Pilar FC vs Club Social y Deportivo Camioneros,Argentina Primera B Metropolitana,Total,UNDER 6.5,1.01,2908.95
2026-07-10T16:16:30.616611+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Match Odds,Arsenal de Sarandi,1.51,15.24059
2026-07-10T16:16:30.616611+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Match Odds,CA Defensores Unidos,8.2,90.98135
2026-07-10T16:16:30.616611+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Match Odds,Draw,3.85,11.72353
2026-07-10T16:16:30.616611+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,OVER 4.5,10.5,12.89579
2026-07-10T16:16:30.616611+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,UNDER 4.5,1.05,106.77201
2026-07-10T16:16:30.616611+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,OVER 0.5,1.08,156.63803
2026-07-10T16:16:30.616611+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,UNDER 0.5,8.6,71.6908
2026-07-10T16:16:30.616611+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,OVER 2.5,2.4,10.18151
2026-07-10T16:16:30.616611+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,UNDER 2.5,1.6,19.21463
2026-07-10T16:16:30.616611+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,OVER 1.5,1.45,381.84708
2026-07-10T16:16:30.616611+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,UNDER 1.5,2.84,3.79843
2026-07-10T16:16:30.616611+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,OVER 3.5,4.6,10.55987
2026-07-10T16:16:30.616611+00:00,33757313006100045,Arsenal de Sarandi vs CA Defensores Unidos,Argentina Primera B Metropolitana,Total,UNDER 3.5,1.2,203.5993
2026-07-10T16:16:30.616611+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Match Odds,Deportivo Laferrere,2.7,275.84293
2026-07-10T16:16:30.616611+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Match Odds,Deportivo Armenio,2.96,5.01287
2026-07-10T16:16:30.616611+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Match Odds,Draw,2.68,279.13724
2026-07-10T16:16:30.616611+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Total,OVER 1.5,1.56,23.25948
2026-07-10T16:16:30.616611+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Total,UNDER 1.5,2.48,5.87277
2026-07-10T16:16:30.616611+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Total,OVER 4.5,14.5,3.52112
2026-07-10T16:16:30.616611+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Total,UNDER 4.5,1.03,110.20118
2026-07-10T16:16:30.616611+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Total,OVER 2.5,2.78,4.97076
2026-07-10T16:16:30.616611+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Total,UNDER 2.5,1.45,15.944
2026-07-10T16:16:30.616611+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Total,OVER 0.5,1.12,123.81552
2026-07-10T16:16:30.616611+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Total,UNDER 0.5,6.6,4.68938
2026-07-10T16:16:30.616611+00:00,33757313031600045,Deportivo Laferrere vs Deportivo Armenio,Argentina Primera B Metropolitana,Total,OVER 3.5,5.7,223.2752
